id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5415585,the heart of San Diego ,28030033,Ouafae,Mission Valley,32.77533808350948,-117.14108908620004,Entire home/apt,85,1,3,2015-07-01,0.91,1,45
6514396,San Diego Paradise,11161406,Victor,Mission Valley,32.76704008315844,-117.17304162507423,Entire home/apt,160,1,5,2015-06-29,4.17,1,99
6855128,San Diego/ Mission Valley#119,6675290,Tamer,Mission Valley,32.767086707297565,-117.15844888506709,Entire home/apt,225,1,0,,,6,318
6335622,Luxury Condo Minutes Downtown  !,32985126,Amani,Mission Valley,32.77444666986895,-117.14652004034215,Entire home/apt,200,1,1,2015-06-23,1,1,52
6365026,12x10BR Close to Everything,26935767,Josh,Mission Valley,32.76914939273831,-117.15662337885504,Private room,59,1,6,2015-06-29,5.45,2,64
6385855,Spare Bedroom w/ own Bathroom,6796270,Hector,Mission Valley,32.7661782515716,-117.16115664139213,Private room,55,5,0,,,2,234
1297022,cozy artist's home close to all!,1561576,Adrienne,Mount Hope,32.70208071979837,-117.10633026650197,Entire home/apt,115,3,12,2014-12-30,0.51,1,280
3992388,Little farm in a big city ,20408542,Kathleen,Mountain View,32.699352581012455,-117.11656279792179,Private room,73,1,10,2015-07-06,1.05,1,339
6782897,Master bedroom w/ private bathroom,34959478,Cathy,Mountain View,32.69648269743458,-117.10095531866116,Private room,69,1,1,2015-07-05,1,4,358
244653,PRIVATE ROOM+BATH Centrally Located,1152915,Leticia,Mountain View,32.69742624139721,-117.10602223607194,Private room,75,2,13,2015-05-26,0.29,1,349
3888701,One room in cozy two bedroom.,20116121,Alex,Nestor,32.566295133351794,-117.07805754304715,Private room,70,1,0,,,1,365
172062,AbNormal Heights House,773869,Steve And Kyle(She'S A Girl),Normal Heights,32.759431170184115,-117.1208304686587,Private room,120,1,0,,,1,339
6465013,Walkable Cozy Bed In San Diego,33766373,John And Nina,Normal Heights,32.76465611149062,-117.12495812787385,Private room,45,1,5,2015-07-04,5,1,320
7010020,"Modest, airy apartment",36749034,Helen,Normal Heights,32.7589185854047,-117.11933949478133,Entire home/apt,150,2,0,,,1,2
4058301,Cozy home!  Middle of the action!,21047879,Peggy Rose,Normal Heights,32.760955217992105,-117.11462974947675,Private room,65,1,7,2015-05-26,1.49,1,360
3420350,Comic-con Bungalow,3731461,Angelica,Normal Heights,32.75742162613687,-117.12104967147286,Entire home/apt,300,3,0,,,1,351
6044873,10 min to Comic Con - New Craftsman,21061634,Drew,Normal Heights,32.76456768156647,-117.12319303005356,Entire home/apt,300,1,1,2015-06-19,1,2,346
4997312,"Bright, Sunny, Sterling Cottage",6215267,James,Normal Heights,32.75717412481213,-117.12138558851068,Entire home/apt,160,2,9,2015-06-29,4.22,1,331
1836600,Hip neighborhood + designer house,1230588,Melissa & Nathaniel,Normal Heights,32.75725024706443,-117.12415650022713,Entire home/apt,115,3,1,2014-12-28,0.16,2,308
3818701,Normal Heights Pool House,19638524,Virginia,Normal Heights,32.771793964108625,-117.1209329228859,Entire home/apt,111,1,76,2015-07-02,6.85,1,215
2197304,Welcome to Idle Cottage!,11207549,Bill,Normal Heights,32.757472468633054,-117.11907555626881,Entire home/apt,95,2,33,2015-06-26,2.02,1,318
4930955,Restored 1926 craftsman house,3820444,Luis,Normal Heights,32.76205988318189,-117.12548064340224,Entire home/apt,149,1,12,2015-06-29,2.57,1,345
4849873,Cozy 1-bed apt in Adams North,12705881,Cody,Normal Heights,32.7647339149842,-117.12255344942274,Entire home/apt,109,1,20,2015-06-24,6.74,1,242
4334079,Stand Alone Room with a Canyon View,16252953,Susan,Normal Heights,32.76702858495505,-117.12601941238589,Entire home/apt,65,1,33,2015-06-21,4.14,2,237
2468284,"POOL,GYM,LAUNDRY,PARKING,EVERYTHING",12624628,Melissa,Normal Heights,32.76170265527146,-117.116297897327,Entire home/apt,180,12,14,2015-01-07,0.87,2,192
5660665,3 BR House ,29342664,Justin,Normal Heights,32.764127904080134,-117.12513264582381,Entire home/apt,400,1,1,2015-06-15,1,1,311
1046544,Separate&Together 2 Units Included!,5762031,Leigh,Normal Heights,32.75959407706915,-117.12245049843565,Entire home/apt,275,3,1,2013-11-09,0.05,1,303
3207859,Cheery Caribbean Cottage San Diego,16252953,Susan,Normal Heights,32.766955451418404,-117.12675793024898,Entire home/apt,116,2,7,2015-01-19,0.61,2,91
987319,Hip neighborhood+designer room+deal,1230588,Melissa & Nathaniel,Normal Heights,32.7576384636174,-117.12570380794956,Private room,65,1,60,2015-04-05,2.13,2,192
6228195,Modern Condo Close to All Hip,32307465,Megan,Normal Heights,32.76416700915731,-117.11812933040615,Entire home/apt,99,2,4,2015-07-05,3.53,1,231
6706547,Brand New Normal Heights Studio,21061634,Drew,Normal Heights,32.762932910766374,-117.12214791399553,Private room,75,1,6,2015-07-07,6,2,351
2242507,Garden Side Room in Uptown,11453661,Marianne,Normal Heights,32.756825128745405,-117.11452865198147,Private room,55,1,35,2015-06-30,2.08,1,355
807383,Normal Heights Main St - One Block!,1464984,Linda,Normal Heights,32.76469766737125,-117.12249566628408,Private room,75,1,3,2015-07-01,3,1,361
6538274,Be Our Guest,34193933,Tina,Normal Heights,32.7608536525514,-117.12362359398057,Private room,69,2,1,2015-07-05,1,1,357
2717215,Charming Private Guest House,13904999,Ryan,Normal Heights,32.75728012916935,-117.11236379009225,Private room,120,1,3,2015-05-24,0.22,1,282
5363421,Close to Everything Great Hip Area,22341700,Alida,Normal Heights,32.767373264433324,-117.12071844555878,Private room,46,3,1,2015-05-24,0.71,2,307
1879885,Room In Quaint 1930s Talmadge House,60796,Carlos,Normal Heights,32.75926691706979,-117.08362914532941,Private room,125,1,1,2014-07-27,0.09,1,365
6646070,Charming Craftsman Cottage,4582805,Dan,Normal Heights,32.761873537935394,-117.12485029331272,Entire home/apt,150,2,6,2015-07-06,6,1,57
3679117,Cozy 2BD with Parking Included,9969815,Robert,Normal Heights,32.75985212129222,-117.12196699687381,Entire home/apt,100,2,9,2014-12-29,0.80,1,313
3157084,Private Room in Hip Hood,11458805,Michele,Normal Heights,32.76141501057142,-117.11108347328772,Private room,62,1,4,2014-10-21,0.36,1,354
6306295,Simple Bedroom in Normal Heights,10368419,Kelly,Normal Heights,32.767907280376626,-117.11964777411215,Private room,46,1,0,,,1,338
3685629,Hip 1BR in San Diego Art District ,18744839,Andy,Normal Heights,32.76118645416263,-117.11724685998033,Private room,67,1,13,2015-06-08,1.15,1,361
3686325,Spacious Room in Normal Heights,18662656,Tania,Normal Heights,32.759533789960116,-117.11321081922384,Private room,182,1,0,,,1,316
6846402,Vintage cottage with outdoor patio,15620482,Yannick,Normal Heights,32.76312675067762,-117.12210981311217,Entire home/apt,75,3,0,,,1,19
2539600,FUTON(spring mattress) and COUCH!!!,12624628,Melissa,Normal Heights,32.76159830882938,-117.11789539323884,Shared room,52,1,1,2015-01-14,0.18,2,180
6885918,Craftsman 4-Bedroom Normal Heights,36064638,Mark,Normal Heights,32.769990936782214,-117.12038640599911,Entire home/apt,349,3,0,,,2,345
4777800,Urban Living,24639899,Alyssa,Normal Heights,32.75989525777984,-117.12641107510227,Entire home/apt,200,1,0,,,1,179
585426,4 Br House Normal Heights San Diego,2885527,Linda,Normal Heights,32.76516964624581,-117.12634512984754,Entire home/apt,200,4,29,2015-05-25,0.84,2,243
2150987,Relaxed San Diego Home! Hot Tub!,1502676,Aaron,Normal Heights,32.76387130675298,-117.11875899202306,Entire home/apt,149,2,49,2015-06-28,3.02,5,309
1640774,Guest House,8711501,Arthur And Donald,Normal Heights,32.75842734445584,-117.12008755684168,Entire home/apt,97,3,34,2015-06-30,1.74,1,242
4814208,New Urban Modern 3/3 Home- Near All,24793983,Tracy,Normal Heights,32.767792422439044,-117.12354216257935,Entire home/apt,285,4,1,2015-04-10,0.35,1,280
4304045,Great Hip Area Close to Everything!,22341700,Alida,Normal Heights,32.76596300830354,-117.12046621515752,Private room,40,3,2,2015-05-29,0.97,2,356
5340186,"Amazing room, perfect neighborhood!",6676186,Danny,Normal Heights,32.76657383292383,-117.12428048884077,Private room,99,1,3,2015-05-25,0.93,1,6
6927318,Private Studio In Normal Heights,36064638,Mark,Normal Heights,32.76991038887898,-117.12056590709825,Entire home/apt,75,3,0,,,2,332
5376202,Charming Room in Townhouse,12155400,Bri,North City,32.95710317016177,-117.2338306897959,Private room,75,1,5,2015-06-23,1.19,1,335
3319877,Quite/spacious place near Del Mar ,544204,Andreea,North City,32.96266223385493,-117.23129925841464,Private room,99,2,1,2015-05-25,0.71,1,332
5499115,Large Guest Room in Rancho Del Mar,7661364,Will,North City,32.98377398696211,-117.2186201322153,Private room,106,1,2,2015-06-19,0.75,1,139
1861220,BEST SUNSET - DELMAR BEACH,275899,Rita,North City,32.95602319120308,-117.2352227290052,Private room,75,3,3,2015-07-06,0.33,1,333
6170504,Beautiful House 3 miles from beach,31407123,Shani,North City,32.97135320038123,-117.18224886156116,Entire home/apt,1000,3,0,,,1,64
6193835,"Beautiful, Comfortable Condo",32120793,Meredith,North City,32.96028711278173,-117.23539949063203,Entire home/apt,175,2,0,,,1,21
103841,Peaceful & Private Bedroom/Bath,541128,Flo,North City,32.959230474247654,-117.23284248563066,Private room,59,2,26,2015-06-28,0.52,1,265
4412340,DEL MAR OCEAN-VIEW MASTER BR SUITE,17373426,Karen,North City,32.95921526703112,-117.24141384070073,Private room,143,7,0,,,2,365
6378179,Paradise in Del Mar; DMFair;beaches,33243381,Linda,North City,32.95739798962955,-117.23447377972985,Private room,80,1,1,2015-06-21,1,1,51
4446707,DEL MAR BR SUITE IN OCEAN-VIEW HOME,17373426,Karen,North City,32.95968398549722,-117.23912287368513,Private room,100,7,0,,,2,365
6764560,Perfect Vacation Home for a Family,35413527,Eva,North City,32.95847008499147,-117.21974411011524,Entire home/apt,300,1,0,,,1,33
6824129,Lovely cozy room in beautiful RSF,12449755,Alana,North City,32.975872733177354,-117.20784424350039,Private room,115,1,0,,,1,316
5944977,Couch available for couch surfer,30862591,Chris,North Clairemont,32.824103389245835,-117.20507472899742,Shared room,50,1,0,,,1,360
3907006,WELCOME TO OUR FAMILY,20235854,Carlo,North Clairemont,32.835691771323496,-117.18327109678731,Private room,45,1,1,2015-03-14,0.26,1,310
2393026, Quiet! CABIN/converted ART studio,11576294,Tera,North Clairemont,32.83072309034121,-117.19704997638215,Private room,50,2,12,2015-03-28,0.87,4,334
3898351,Home Away from Home,19746733,Marie,North Clairemont,32.835257131022175,-117.20831943940486,Private room,65,2,1,2015-03-14,0.26,1,352
814854,"Best Location!  Modern, Pvt Bath! ",1799235,Brett,North Clairemont,32.838448538577936,-117.17771884603482,Private room,85,1,45,2015-07-06,4.10,2,145
2410888,Beautiful Home Close to Beach,12321320,Daniel,North Clairemont,32.822358376649255,-117.20067598966422,Private room,90,2,1,2015-07-06,1,1,343
4625371,Private Entry Master Suite Central,4676564,Hang,North Clairemont,32.83941670597828,-117.20623268065864,Private room,79,2,35,2015-07-03,5.59,3,328
5141118,ComiCon Veg/vegan - Private SUNNY!!,11576294,Tera,North Clairemont,32.82728088904246,-117.19743857840321,Private room,80,2,5,2015-05-25,1.04,4,334
5141464,CAMPER clean quaint cheap! 10mnbeac,11576294,Tera,North Clairemont,32.82590188182198,-117.20393734435208,Entire home/apt,46,2,5,2015-06-12,1.04,4,351
2012228,Peaceful Ocean themed Oasis ,8381999,Jacqueline,North Clairemont,32.837998602245925,-117.1943309772977,Private room,55,2,19,2015-06-21,1.06,3,357
355422,Very Central!  Clean Friendly Home ,1799235,Brett,North Clairemont,32.8386338118053,-117.17768715012593,Private room,85,1,0,,,2,309
4659977,"Friendly, clean, central!",24114081,Kate,North Clairemont,32.836668087443854,-117.17966317556868,Private room,75,1,1,2015-05-24,0.63,1,310
5022765,Private Entry Retreat Close to all,4676564,Hang,North Clairemont,32.84135891077217,-117.20818985748451,Private room,69,2,38,2015-06-28,6.59,3,310
3992655,"Clean,sm room off garage in VegHome",11576294,Tera,North Clairemont,32.82829739233218,-117.1982596904784,Private room,65,2,4,2015-06-15,1.06,4,284
6676864,King sized bed in private room,34946246,Robert,North Clairemont,32.838393576288425,-117.20322979884341,Private room,95,1,0,,,1,311
1487073,Peaceful San Diego Canyon Loft,7951269,Ashley,North Clairemont,32.82451951542984,-117.20251551564651,Entire home/apt,80,2,49,2015-07-02,2.36,1,295
5231680,Private Entry King Bed close to all,4676564,Hang,North Clairemont,32.8413673675588,-117.20758658673988,Private room,69,1,32,2015-06-28,6.04,3,309
3663909,Modern Luxury Designer House,18574907,Oran,North Clairemont,32.83749537063626,-117.1976412679129,Entire home/apt,300,3,0,,,1,252
4727260,Comfort Style Relaxation Convenient,9119930,Camelia,North Clairemont,32.8435904829425,-117.19694150749531,Entire home/apt,350,3,0,,,1,161
1577427,Sunny San Diego,8381999,Jacqueline,North Clairemont,32.836751831579456,-117.19577858539527,Private room,55,1,40,2015-06-28,1.88,3,361
1576848,Central charm,8381999,Jacqueline,North Clairemont,32.8369907491403,-117.19681690847271,Entire home/apt,195,3,1,2013-12-30,0.05,3,347
6871405,Private Room in Clairemont Mesa,13098454,Jaime,North Clairemont,32.83899228944852,-117.19147464324877,Private room,35,1,0,,,1,49
3231113,Beautiful Master Bedrm/Ensuite Bath,16353081,Chandra,North Clairemont,32.833041149670656,-117.21392835328923,Private room,65,2,8,2015-06-13,0.63,1,330
1696785,Extra :D comfy double Sofa-Bed,3399227,Galina & Tristan,North Hills,32.75506139621199,-117.13788294909233,Shared room,41,1,39,2015-05-09,1.80,3,61
6939984,Charming room for two in North Park,36389599,Marlo,North Hills,32.75992577537911,-117.13670182069954,Private room,45,1,0,,,1,8
6956406,Quiet canyon home close to Downtown,26284912,Kate,North Hills,32.73737763021743,-117.12723720331503,Entire home/apt,172,2,1,2015-06-24,1,1,352
6956516,Stay in the Heart of Hillcrest,36473292,Kevin,North Hills,32.74853504654585,-117.14597511902947,Entire home/apt,135,1,0,,,1,245
3308927,Cottage style studio in North Park,15428090,Katie,North Hills,32.736706038455935,-117.12890538943326,Entire home/apt,120,2,14,2015-07-01,1.13,1,350
3080062,North Park Guest House,15152203,Mark And Chad,North Hills,32.74341028185007,-117.13148047731131,Entire home/apt,130,2,40,2015-06-20,3.18,1,322
5373783,North Park Condo,2025358,Ashley,North Hills,32.749704446695624,-117.13958248975203,Entire home/apt,140,1,1,2015-04-19,0.39,1,255
656884,Private Room in Uptown San Diego,3309002,Blake,North Hills,32.763024030063086,-117.12845590533966,Private room,55,2,42,2015-06-30,1.32,1,249
146332,Comfie LR sleeper sofa in fun area.,707941,Ted,North Hills,32.753377160993686,-117.12724762838481,Shared room,70,2,5,2013-11-11,0.12,3,362
6438186,Lovely Hillcrest Condo,33612397,Margaret,North Hills,32.745599186113715,-117.14385146749038,Entire home/apt,75,30,3,2015-06-22,2.25,1,330
3283007,San Diego Casita. ,16591407,Eleanor,North Hills,32.74196666772623,-117.12431251229363,Entire home/apt,115,1,60,2015-06-29,4.80,1,335
2771788,Awesome North Park 1 bedroom Condo,2742651,Ed,North Hills,32.75683581739055,-117.1279379443669,Entire home/apt,115,3,30,2015-06-16,2.18,1,321
6466830,"2 Cottages, Walk to Balboa Park",1028287,Rick,North Hills,32.741896488513184,-117.13814584776988,Entire home/apt,338,4,0,,,7,238
4885254,Stylish & Central North Park Studio,7740376,Katie,North Hills,32.7352701066924,-117.11916781102508,Entire home/apt,120,2,31,2015-06-21,4.92,1,299
6467476,Secret Cottage +extra bedroom suite,1028287,Rick,North Hills,32.74442941158198,-117.13758152846816,Entire home/apt,250,4,0,,,7,319
6467639,1928 Craftsman Cottage+extraBedroom,1028287,Rick,North Hills,32.74403244168615,-117.13846081739433,Entire home/apt,225,4,0,,,7,248
6467679,Spanish style cottage Comi Con!,13798591,Jessica,North Hills,32.74723304377363,-117.14440202999675,Entire home/apt,275,1,0,,,1,20
4363210,"""The Art Colony"" apartment",14695316,Jana,North Hills,32.741551509955656,-117.13538681730836,Entire home/apt,129,2,22,2015-06-28,5.89,2,320
1746543,"Spacious, Modern & Walkable!",9192036,Gail & Beth,North Hills,32.740526828212204,-117.12683407615022,Entire home/apt,176,3,6,2015-06-12,0.33,6,330
3857961,Spacious Craftsman in North Park,5260365,Deborah,North Hills,32.74110805275057,-117.12995445464806,Entire home/apt,199,3,1,2015-04-03,0.32,1,80
5434979,Hillcrest 1BD,27076351,Aramy,North Hills,32.75108207804629,-117.14590278349087,Entire home/apt,99,3,9,2015-06-24,2.81,2,289
1799037,GUEST HOUSE with Private Entrance,6006790,Regula,North Hills,32.74318396798414,-117.12742545524158,Private room,85,1,1,2014-04-07,0.07,3,322
1349868,Comfortable 1BD,5408599,Rose,North Hills,32.76190118184738,-117.13326797486083,Entire home/apt,90,7,4,2014-12-29,0.17,1,124
3005273,2BD Home in the Heart of North Park,544261,David,North Hills,32.73998478822761,-117.12694154009284,Entire home/apt,180,3,13,2015-06-21,1.07,1,189
3376712,Natural Oasis in Uptown SD,3068372,Dean,North Hills,32.73573368367478,-117.12826694578689,Private room,99,1,16,2015-06-14,2.19,1,171
241210,Room for rent in North Park Home,1265742,Deborah,North Hills,32.75734336799335,-117.13668675467116,Private room,60,1,33,2015-06-05,0.73,1,264
5106029,Cozy Cute North / South Park Space,20955222,Blair,North Hills,32.74080354599168,-117.1261246744573,Entire home/apt,95,3,9,2015-06-21,1.66,1,36
6746911,Charming Normal Heights Living,1307498,Kevin,North Hills,32.761781992556095,-117.12914785188092,Entire home/apt,100,8,0,,,1,24
3442073,Charming 1 Bedroom Cottage,1466319,Val,North Hills,32.75059023793896,-117.14262274104941,Entire home/apt,97,4,22,2015-04-10,1.76,1,249
799697,Beautiful 1923 Spanish Charmer,3310631,Rosemary & Sean,North Hills,32.76556525257708,-117.13533808736223,Entire home/apt,149,3,7,2015-06-30,0.75,4,302
2875094,"""The Art Studio"" apartment",14695316,Jana,North Hills,32.741224840326765,-117.13571320966156,Entire home/apt,119,2,38,2015-06-28,3.31,2,312
778962,"1 of a Kind!  North Park, Hillcrest",1502676,Aaron,North Hills,32.74943675270609,-117.14131896966461,Entire home/apt,119,2,121,2015-07-04,3.98,5,337
6613227,Vintage Spanish Flat in heart of SD,34607577,Kathleen,North Hills,32.74337933762456,-117.14524189599895,Entire home/apt,159,3,2,2015-07-05,2,3,210
782830,Cozy craftsman house in North Park,4128135,Rebecca,North Hills,32.73723169209492,-117.1295897503337,Entire home/apt,150,2,99,2015-06-26,3.21,1,274
1351663,Beautiful Central San Diego Home,6353670,Neil And Mike,North Hills,32.73553377079528,-117.12885133259309,Private room,79,2,97,2015-06-25,4.09,1,113
1352871,"Near Balboa Park, Gaslamp and Zoo",4716882,James,North Hills,32.74832853894437,-117.14413197463143,Private room,200,3,1,2013-07-22,0.04,1,363
4501169,Cozy North Park Home with Hot Tub,23344129,Kendra,North Hills,32.73918791252495,-117.12374500066439,Private room,85,1,5,2015-07-06,1.14,1,329
1357381,Blissful Eclectic Private Room ,1517206,Dean,North Hills,32.75351153157428,-117.14651309480232,Private room,65,1,7,2015-06-01,0.29,2,352
4065359,Charming 1.5 BR Euro-style Flat,21084541,Patrick,North Hills,32.76432854515813,-117.13718289324453,Entire home/apt,113,3,2,2015-06-20,2,1,19
5006115,Urban experience with private room!,1211509,Dottie,North Hills,32.7623076771706,-117.13075931252467,Private room,70,1,9,2015-06-08,1.79,2,355
3541978,Spanish Apartment In North Park,7407930,Jimmy,North Hills,32.7408075081426,-117.12659812758302,Entire home/apt,99,2,6,2015-04-26,0.51,1,218
920916,North Park 5-Star Craftsman Cottage,4950302,Dave And Denis,North Hills,32.73464376272777,-117.1282690389298,Entire home/apt,127,2,79,2015-06-23,2.77,1,40
